,Date,Microsoft Open,Close Microsoft,Apple Open,Apple Close,Amazon Open,Amazon Close,IBM Open,IBM Close,Nike Open,Nike Close
2419,8/13/2008,28.07,27.91,177.98,179.3,86.28,86.69,125.0,125.8,62.43,61.97
2420,8/12/2008,27.78,28.12,173.52,176.73,87.32,87.25,126.01,125.22,62.71,62.1
2421,8/11/2008,27.86,27.9,170.07,173.56,80.18,88.09,128.43,126.6,63.02,63.27
2422,8/8/2008,27.35,28.13,163.86,169.55,76.78,80.51,129.05,128.81,61.06,62.95
2423,8/7/2008,26.9,27.39,162.89,163.57,77.01,76.95,129.16,129.05,61.6,60.85
2424,8/6/2008,26.73,27.02,159.97,164.19,78.63,78.09,128.45,129.16,61.49,62.19
2425,8/5/2008,25.67,26.21,155.5,160.64,77.0,79.11,127.56,128.87,60.11,61.58
2426,8/4/2008,25.36,25.28,156.58,153.23,76.0,75.71,126.77,127.56,59.61,59.78
2427,8/1/2008,25.95,25.44,159.94,156.66,76.36,75.75,128.52,126.64,58.42,59.4
2428,7/31/2008,25.85,25.72,157.7,158.95,76.75,76.34,128.1,127.98,59.75,58.68
2429,7/30/2008,26.18,26.23,157.71,159.88,78.6,78.21,128.12,128.86,59.3,59.68
2430,7/29/2008,25.52,26.11,156.55,157.08,76.49,78.21,126.54,127.66,57.1,59.06
2431,7/28/2008,25.93,25.5,162.18,154.4,77.09,75.98,127.69,126.25,58.13,57.24
2432,7/25/2008,25.66,26.16,160.37,162.12,79.7,78.31,129.0,128.53,58.48,58.17
2433,7/24/2008,26.08,25.44,164.3,159.03,76.33,78.72,129.06,130.0,59.34,58.13
2434,7/23/2008,25.92,26.43,165.15,166.26,67.78,70.54,129.78,129.52,58.57,59.2
2435,7/22/2008,25.56,25.8,148.9,162.02,67.21,67.97,127.5,130.0,57.22,58.67
2436,7/21/2008,25.67,25.64,166.9,166.29,69.16,68.48,129.83,128.66,57.26,57.51
2437,7/18/2008,26.28,25.86,168.21,165.15,69.89,69.12,125.81,129.89,58.73,58.2
2438,7/17/2008,27.58,27.52,174.09,171.81,71.2,72.11,126.39,126.52,58.52,58.56
2439,7/16/2008,26.07,27.26,170.08,172.81,66.94,71.84,122.81,125.94,57.59,58.16
2440,7/15/2008,24.93,26.15,172.3,169.64,65.7,67.03,121.0,123.2,56.68,57.64
2441,7/14/2008,25.11,25.15,175.37,173.88,69.31,66.28,121.8,121.54,57.04,55.81
2442,7/11/2008,25.11,25.25,175.37,172.58,69.75,68.54,121.8,122.12,55.14,56.26
2443,7/10/2008,25.18,25.45,174.91,176.63,70.7,70.63,120.66,123.18,56.85,55.67
2444,7/9/2008,25.75,25.23,180.25,174.25,74.6,70.61,124.21,120.4,58.1,56.95
2445,7/8/2008,25.9,25.85,175.4,179.55,72.2,75.04,120.55,123.88,56.39,58.32
2446,7/7/2008,26.1,26.03,173.0,175.16,72.37,72.49,119.62,121.5,58.56,56.46
2447,7/3/2008,25.85,25.98,169.59,170.12,72.35,72.0,119.95,119.54,58.09,58.52
2448,7/2/2008,26.88,25.88,175.05,168.18,74.05,71.44,118.41,119.1,59.33,58.09
2449,7/1/2008,27.22,26.87,164.05,174.68,72.21,73.62,117.5,119.27,59.6,58.99
2450,6/30/2008,27.65,27.51,170.04,167.44,74.9,73.33,119.99,118.53,60.46,59.61
2451,6/27/2008,27.68,27.63,166.44,170.09,75.44,74.66,121.02,120.05,59.72,60.34
2452,6/26/2008,27.95,27.75,174.14,168.26,79.0,76.3,123.43,121.13,60.95,59.5
2453,6/25/2008,27.8,28.35,174.5,177.39,80.45,80.51,123.67,124.58,66.25,65.97
2454,6/24/2008,27.9,27.73,172.06,173.25,79.55,79.64,123.08,123.46,67.08,65.97
2455,6/23/2008,28.28,27.97,174.78,173.16,81.3,80.68,123.0,123.46,67.03,66.9
2456,6/20/2008,28.31,28.23,176.55,175.27,81.13,81.1,123.14,122.74,66.16,66.73
2457,6/19/2008,28.51,28.93,178.48,180.9,82.21,84.26,123.84,125.02,68.05,67.84
2458,6/18/2008,28.56,28.46,181.0,178.75,82.0,82.52,124.55,124.16,67.7,67.88
2459,6/17/2008,29.0,28.8,178.17,181.43,83.15,82.97,127.1,125.1,69.2,68.0
2460,6/16/2008,29.01,28.93,171.25,176.84,78.42,81.7,125.46,126.71,68.84,68.38
2461,6/13/2008,28.61,29.07,171.5,172.37,76.7,79.17,124.42,126.15,67.09,68.99
2462,6/12/2008,27.4,28.24,181.45,173.26,78.28,76.15,123.85,123.85,67.66,66.78
2463,6/11/2008,27.85,27.12,184.34,180.81,79.35,77.28,125.9,123.25,68.53,67.44
2464,6/10/2008,27.35,27.89,180.33,185.64,78.2,79.62,124.88,125.94,68.03,68.48
2465,6/9/2008,27.61,27.71,184.92,181.61,81.43,79.43,125.38,125.86,67.87,68.58
2466,6/6/2008,27.98,27.49,188.0,185.64,83.19,80.63,127.6,124.94,69.36,67.93
2467,6/5/2008,27.71,28.3,186.25,189.43,82.0,84.51,127.41,128.47,68.05,70.07
2468,6/4/2008,27.25,27.54,184.0,185.19,80.11,81.5,127.24,127.55,66.97,67.94
2469,6/3/2008,27.95,27.31,186.9,185.37,80.71,80.11,127.48,127.84,67.51,66.97
2470,6/2/2008,28.24,27.8,188.5,186.1,81.54,80.23,128.67,127.36,68.27,67.14
2471,5/30/2008,28.33,28.32,187.5,188.75,80.58,81.62,129.22,129.43,68.72,68.37
2472,5/29/2008,28.16,28.31,186.93,186.69,80.61,80.35,129.04,129.71,67.39,68.39
2473,5/28/2008,28.56,28.18,187.49,187.01,80.54,80.08,127.5,129.54,66.59,67.38
2474,5/27/2008,28.05,28.44,182.8,186.43,78.25,80.62,124.01,127.32,64.92,66.02
2475,5/23/2008,28.25,28.05,180.75,181.17,78.55,78.35,124.35,124.2,64.89,64.77
2476,5/22/2008,28.28,28.47,179.18,177.05,78.42,79.26,123.55,124.7,65.09,65.01
2477,5/21/2008,28.8,28.25,185.61,178.19,80.46,78.3,125.05,123.62,67.11,65.13
2478,5/20/2008,29.28,28.76,181.83,185.9,82.17,80.72,126.05,125.18,67.2,67.04
2479,5/19/2008,29.89,29.46,187.9,183.6,79.0,82.29,127.68,126.49,67.53,67.78
2480,5/16/2008,30.48,29.99,190.3,187.6201,76.42,76.46,128.46,127.82,68.27,67.53
2481,5/15/2008,29.95,30.4501,186.78,189.73,73.89,76.12,127.06,128.46,67.89,68.02
2482,5/14/2008,29.95,29.93,191.29,186.26,74.92,74.2,126.61,127.52,66.0,67.44
2483,5/13/2008,30.02,29.78,188.6,189.96,74.72,74.56,125.31,126.58,65.64,65.66
2484,5/12/2008,29.35,29.99,185.12,188.16,73.1,74.53,123.8,125.24,65.17,65.34
2485,5/9/2008,29.15,29.39,183.18,183.45,72.2,72.41,124.37,124.06,65.3,64.87
2486,5/8/2008,29.26,29.27,183.75,185.06,73.73,72.79,124.2,124.92,66.87,64.8
2487,5/7/2008,29.69,29.21,186.13,182.59,75.26,73.18,122.78,124.14,67.74,66.75
2488,5/6/2008,29.0,29.7,184.56,186.66,75.5,75.71,121.5,122.82,66.96,67.58
2489,5/5/2008,29.95,29.08,181.81,184.73,77.27,75.92,122.76,122.03,67.12,66.98
2490,5/2/2008,29.55,29.24,180.31,180.94,80.38,77.31,123.3,123.18,68.59,67.66
2491,5/1/2008,28.48,29.4,175.01,180.0,78.74,79.36,121.06,123.61,66.8,67.81
2492,4/30/2008,28.75,28.52,176.26,173.95,80.73,78.63,123.34,120.7,68.23,66.8
2493,4/29/2008,28.8,28.64,171.11,175.05,81.42,80.74,122.05,122.85,67.82,68.23
2494,4/28/2008,29.8,28.99,169.74,172.24,80.49,81.97,122.98,121.69,69.03,67.82
2495,4/25/2008,30.02,29.83,170.6,169.73,78.0,80.86,124.5,123.08,68.52,68.74
2496,4/24/2008,31.63,31.8,165.31,168.94,77.8,77.69,123.38,124.19,67.81,68.06
2497,4/23/2008,30.45,31.45,164.05,162.89,80.25,81.0,123.69,123.6,68.42,67.58
2498,4/22/2008,30.63,30.25,167.41,160.2,79.94,79.6,123.87,123.67,68.45,68.03
2499,4/21/2008,30.2,30.42,162.35,168.16,80.25,80.18,122.05,124.35,67.47,68.62
2500,4/18/2008,29.99,30.0,159.04,161.04,76.42,80.1,123.85,124.4,68.15,67.89
2501,4/17/2008,29.12,29.22,154.18,154.49,74.19,74.04,122.39,123.08,66.37,67.55
2502,4/16/2008,28.53,28.95,151.76,153.7,73.21,74.59,118.21,120.47,66.15,66.07
2503,4/15/2008,28.1,28.25,149.4,148.38,73.44,72.5,117.1,117.17,66.61,65.82
2504,4/14/2008,28.24,28.06,146.77,147.78,71.7,72.61,116.2,117.28,66.31,66.06
2505,4/11/2008,28.87,28.28,152.72,147.14,73.84,71.99,117.33,116.0,66.7,66.69
2506,4/10/2008,28.83,29.11,151.13,154.55,74.48,74.83,117.5,118.78,66.32,67.37
2507,4/9/2008,28.8125,28.89,153.31,151.44,76.56,74.39,116.5,116.77,66.7,66.44
2508,4/8/2008,28.94,28.75,153.55,152.84,76.4,77.3,115.5,116.27,66.58,66.53
2509,4/7/2008,29.55,29.16,156.13,155.89,77.36,76.9,116.37,116.31,68.8,66.83
2510,4/4/2008,29.13,29.16,152.19,153.08,75.26,76.87,116.05,115.76,68.5,68.51
2511,4/3/2008,29.06,29.0,147.06,151.61,75.15,74.94,114.35,116.02,67.43,68.9
2512,4/2/2008,29.57,29.16,148.78,147.49,77.08,77.37,116.84,114.81,68.88,67.97
2513,4/1/2008,28.83,29.4999,146.3,149.5301,74.925,76.7,115.14,116.49,68.61,69.57
2514,3/31/2008,27.88,28.38,143.27,143.5,70.25,71.3,113.95,115.14,65.75,68.0
2515,3/28/2008,28.23,27.91,141.8,143.01,71.0,69.76,116.01,114.57,65.94,65.86
2516,3/27/2008,28.48,28.05,144.95,140.25,74.37,70.8,116.1,115.52,66.55,65.98
2517,3/26/2008,29.03,28.56,140.87,145.06,74.14,73.8,117.48,116.91,68.11,66.27
2518,3/25/2008,29.33,29.14,139.96,140.98,75.83,75.17,119.1,117.97,69.24,68.37
2519,3/24/2008,29.33,29.17,134.01,139.53,73.82,75.95,118.57,119.06,66.5,69.08
2520,3/20/2008,28.74,29.18,131.12,133.27,70.17,73.19,117.6,118.33,64.97,67.27
2521,3/19/2008,29.295,28.62,133.12,129.67,71.1,70.17,118.29,116.94,62.38,61.83
2522,3/18/2008,28.67,29.42,129.18,132.82,68.25,71.7,116.76,118.41,60.91,61.67
2523,3/17/2008,27.3,28.3,122.55,126.73,65.72,66.53,113.0,115.55,58.42,59.26
2524,3/14/2008,28.72,27.96,129.88,126.61,68.61,68.22,116.1,115.2301,61.6,59.96
2525,3/13/2008,28.54,28.62,124.1,127.94,65.11,68.32,115.69,115.91,59.0,61.03
2526,3/12/2008,29.43,28.63,127.04,126.03,66.77,66.51,116.1,117.07,58.0,59.76
2527,3/11/2008,28.4,29.28,124.1,127.3501,65.95,67.15,115.8,116.49,58.14,57.92
2528,3/10/2008,27.83,28.05,121.98,119.69,63.9,63.47,113.12,114.01,58.18,56.97
2529,3/7/2008,27.34,27.87,120.41,122.25,62.2,64.09,112.1,113.94,58.99,58.24
2530,3/6/2008,28.06,27.57,124.4899,120.93,64.75,62.74,115.07,112.52,60.62,59.58
2531,3/5/2008,27.75,28.1199,123.58,124.4899,65.66,64.9901,115.15,115.39,60.81,60.81
2532,3/4/2008,27.02,27.59,121.99,124.62,61.67,65.34,113.25,115.71,59.63,60.43
2533,3/3/2008,27.24,26.99,124.44,121.73,63.59,62.43,114.09,114.23,60.32,60.09
2534,2/29/2008,27.76,27.1999,129.75,125.02,66.81,64.47,114.05,113.86,61.31,60.2
2535,2/28/2008,28.02,27.93,127.2,129.91,70.3,67.85,115.9,115.24,61.98,62.04
2536,2/27/2008,28.19,28.26,118.23,122.96,70.68,70.87,112.97,116.46,62.11,62.38
2537,2/26/2008,27.74,28.38,117.64,119.15,71.91,71.69,109.42,114.38,61.41,62.61
2538,2/25/2008,27.65,27.84,118.59,119.74,72.35,73.27,107.68,110.08,60.7,61.59
2539,2/22/2008,28.24,27.68,122.48,119.46,70.54,72.08,107.14,108.07,60.33,60.59
2540,2/21/2008,28.62,28.1,126.05,121.54,73.94,69.9,108.1,106.93,59.66,60.32
2541,2/20/2008,28.15,28.22,122.2,123.82,71.9,73.64,104.6,107.85,60.59,61.2
2542,2/19/2008,28.8,28.17,125.99,122.18,73.54,72.08,106.79,105.0,62.83,61.12
2543,2/15/2008,28.31,28.42,126.27,124.63,75.0,72.96,105.83,106.16,62.81,62.29
2544,2/14/2008,28.88,28.5,129.4,127.46,77.73,75.8,107.99,106.13,62.82,62.3
2545,2/13/2008,28.62,28.96,126.68,129.4,74.98,77.73,106.92,108.42,61.99,62.55
2546,2/12/2008,28.43,28.34,130.7,124.86,75.43,74.45,105.16,106.53,60.76,61.37
2547,2/11/2008,28.52,28.21,128.01,129.45,73.14,75.19,102.9,105.14,60.74,60.66
2548,2/8/2008,28.29,28.56,122.08,125.48,73.4,73.5,102.34,103.27,60.19,60.64
2549,2/7/2008,28.34,28.12,119.97,121.24,67.37,70.91,102.89,102.34,59.58,60.76
2550,2/6/2008,29.28,28.52,130.83,122.0,72.3,68.49,105.05,103.59,60.46,60.03
2551,2/5/2008,29.91,29.07,130.43,129.36,72.8,72.09,106.87,105.02,59.79,59.8
2552,2/4/2008,30.49,30.19,134.21,131.65,74.5,73.95,108.4,107.93,62.53,60.74
2553,2/1/2008,31.06,30.4498,136.24,133.75,79.02,74.63,107.21,109.08,61.76,62.51
2554,1/31/2008,31.91,32.6,129.45,135.36,68.91,77.7,104.36,107.11,59.33,61.33
2555,1/30/2008,32.56,32.2,131.37,132.18,73.54,74.21,105.42,105.65,58.26,59.4
2556,1/29/2008,32.85,32.6,131.15,131.54,75.77,73.95,105.53,106.1,57.57,57.35
2557,1/28/2008,33.02,32.72,128.16,130.01,76.91,75.82,104.41,104.98,56.03,57.29
2558,1/25/2008,34.9,32.94,138.99,130.01,78.69,77.6,107.03,104.52,58.18,56.0
2559,1/24/2008,32.35,33.25,139.99,135.6,74.53,77.67,106.38,106.91,57.62,57.41
2560,1/23/2008,31.48,31.93,136.19,139.072,75.6,73.97,100.05,106.1,56.02,57.52
2561,1/22/2008,31.54,31.99,148.06,155.64,73.58,78.48,99.16,101.22,52.43,57.29
2562,1/18/2008,33.16,33.01,161.71,161.36,79.93,79.76,106.51,103.4,58.68,56.5
2563,1/17/2008,33.54,33.11,161.51,160.89,80.16,80.12,102.67,101.1,57.72,55.98
2564,1/16/2008,33.42,33.23,165.23,159.64,79.58,80.35,100.48,101.63,56.29,57.67
2565,1/15/2008,34.03,34.0,177.72,169.04,80.485,80.24,102.04,101.83,59.07,57.06
2566,1/14/2008,34.46,34.39,177.52,178.78,82.18,82.87,105.0,102.93,60.74,60.73
2567,1/11/2008,34.14,33.91,176.0,172.69,84.03,81.08,99.25,97.67,62.04,60.7
2568,1/10/2008,34.35,34.33,177.58,178.02,83.98,84.26,97.39,99.92,61.63,62.54
2569,1/9/2008,33.36,34.44,171.3,179.4,87.56,85.22,98.08,98.31,61.65,61.97
2570,1/8/2008,34.71,33.45,180.14,171.25,87.55,87.88,100.05,97.59,62.4,61.83
2571,1/7/2008,34.55,34.61,181.25,177.64,88.62,88.82,100.355,100.05,62.0,62.11
2572,1/4/2008,35.19,34.38,191.45,180.05,93.26,88.79,103.95,101.13,62.24,61.74
2573,1/3/2008,35.22,35.37,195.41,194.93,96.06,95.21,104.41,104.9,63.28,62.71
2574,1/2/2008,35.79,35.22,199.27,194.84,95.35,96.25,108.99,104.69,64.32,63.28
2575,12/31/2007,35.9,35.6,199.5,198.08,93.81,92.64,109.25,108.1,64.01,64.24
2576,12/28/2007,36.1,36.12,200.59,199.83,95.27,94.45,110.76,110.09,65.83,64.31
2577,12/27/2007,36.35,35.97,198.95,198.57,92.67,94.25,110.75,109.6,65.81,65.0
2578,12/26/2007,36.41,36.61,199.01,198.95,91.48,92.85,111.25,111.56,66.81,66.08
2579,12/24/2007,36.13,36.58,195.03,198.8,91.05,91.01,111.2,111.65,66.09,66.88
2580,12/21/2007,35.9,36.06,190.12,193.91,91.38,91.26,109.75,111.05,66.56,66.27
2581,12/20/2007,35.29,35.52,185.43,187.21,90.14,90.58,108.42,108.84,65.81,66.01
2582,12/19/2007,34.69,34.79,182.98,183.12,86.94,89.38,106.54,107.14,64.01,63.8
2583,12/18/2007,34.64,34.74,186.52,182.98,85.83,86.89,104.4,106.31,63.55,63.75
2584,12/17/2007,35.03,34.39,190.72,184.4,89.01,85.09,105.37,104.53,64.28,63.05
2585,12/14/2007,35.05,35.31,190.37,190.39,90.77,89.08,107.31,105.77,64.66,64.32
2586,12/13/2007,34.48,35.22,190.19,191.83,91.05,92.4,108.0,108.18,64.01,64.96
2587,12/12/2007,34.61,34.47,193.44,190.86,92.84,91.28,108.95,108.47,64.87,64.45
2588,12/11/2007,34.73,34.1,194.75,188.5404,93.1,90.75,108.9,106.99,66.09,64.2
2589,12/10/2007,34.64,34.76,193.59,194.21,94.31,93.02,109.0,109.39,65.39,65.86
2590,12/7/2007,34.61,34.53,190.54,194.3,94.56,94.31,109.68,108.86,65.25,65.4
2591,12/6/2007,34.26,34.55,186.19,189.9528,93.28,94.21,108.0,109.7,65.37,65.41
2592,12/5/2007,33.14,34.15,182.89,185.5,94.99,93.19,107.46,108.16,66.44,65.94
2593,12/4/2007,32.74,32.77,177.15,179.81,90.04,94.41,105.83,106.63,66.55,65.8
2594,12/3/2007,33.5,32.92,181.86,178.86,90.03,90.91,105.45,105.83,65.89,67.0
2595,11/30/2007,33.92,33.6,187.34,182.22,90.56,90.56,107.529,105.18,65.68,65.65
2596,11/29/2007,33.58,33.59,179.43,184.29,89.89,89.15,106.8,107.5,65.13,64.71
2597,11/28/2007,33.38,33.7,176.82,180.22,87.55,90.3,104.82,107.37,64.0,65.21
2598,11/27/2007,33.27,33.06,175.22,174.81,82.92,85.59,101.5,103.83,62.38,63.4
2599,11/26/2007,34.09,32.97,173.59,172.5419,82.3,81.3035,104.4,101.97,63.88,62.18
2600,11/23/2007,34.36,34.11,172.0,171.54,80.11,81.43,103.1,104.05,63.41,63.75
2601,11/21/2007,34.4,34.23,165.84,168.46,79.24,79.76,101.41,102.22,61.31,62.88
2602,11/20/2007,34.23,34.58,165.67,168.85,79.86,80.39,102.59,103.42,62.15,62.28
2603,11/19/2007,33.96,33.96,166.1,163.95,78.83,79.18,104.34,102.22,62.37,62.0
2604,11/16/2007,33.86,34.09,165.3,166.39,77.01,78.6,104.51,104.79,63.6,62.64
2605,11/15/2007,33.76,33.76,166.39,164.3,79.43,77.85,103.24,103.6,63.0,63.05
2606,11/14/2007,34.62,33.93,177.16,166.11,80.4,78.51,106.12,103.44,64.25,63.22
2607,11/13/2007,33.54,34.46,160.85,169.96,77.91,79.86,103.5,105.27,63.0,63.99
2608,11/12/2007,33.32,33.38,165.28,153.76,78.26,77.0,101.89,101.45,61.71,62.6
2609,11/9/2007,34.18,33.73,171.15,165.37,82.42,78.89,104.92,100.2542,62.34,62.21
2610,11/8/2007,35.6,34.74,186.67,175.4663,86.8,83.58,110.1,106.11,62.83,63.3
2611,11/7/2007,36.04,35.52,190.61,186.2999,86.41,87.0438,113.56,111.08,63.0,62.78
2612,11/6/2007,36.59,36.41,187.05,191.79,84.6,87.27,113.49,113.17,63.43,63.99
2613,11/5/2007,36.76,36.73,185.29,186.18,84.83,84.37,115.11,113.4,62.0,63.38
2614,11/2/2007,37.22,37.06,189.21,187.87,88.0,85.98,114.42,114.59,65.34,63.87
2615,11/1/2007,36.53,37.06,188.6,187.44,87.75,87.65,115.5,113.65,65.94,63.82
2616,10/31/2007,35.52,36.81,187.63,189.95,88.05,89.15,114.75,116.12,65.57,66.26
2617,10/30/2007,34.37,35.57,186.18,187.0,89.67,88.24,114.5,114.12,64.24,64.93
2618,10/29/2007,34.85,34.57,185.7,185.09,90.41,90.1,113.9,114.8,64.46,65.22
2619,10/26/2007,36.01,35.03,185.29,184.7,89.0,90.0,113.0,113.73,63.48,64.61
2620,10/25/2007,31.57,31.99,184.87,182.78,88.23,88.21,113.32,112.81,63.43,63.84
2621,10/24/2007,30.85,31.25,185.81,185.93,90.87,88.73,114.2,112.95,63.8,63.46
2622,10/23/2007,30.75,30.9,188.56,186.16,95.28,100.82,113.78,114.68,63.9,64.12
2623,10/22/2007,30.12,30.51,170.35,174.36,89.25,91.29,110.97,113.37,62.51,63.17
2624,10/19/2007,31.09,30.17,174.24,170.42,89.93,89.76,113.98,112.28,62.94,63.33
2625,10/18/2007,31.22,31.16,171.5,173.5,89.37,89.85,114.82,114.8,62.58,63.26
2626,10/17/2007,30.75,31.08,172.69,172.75,91.9,90.55,118.01,115.78,64.5,63.16
2627,10/16/2007,30.24,30.32,165.54,169.58,88.69,89.53,118.02,119.6,63.86,63.91
2628,10/15/2007,30.09,30.04,167.98,166.98,91.8,90.53,117.95,118.03,63.0,63.92
2629,10/12/2007,30.03,30.17,163.01,167.2537,89.42,92.37,118.5,117.81,60.96,63.15
2630,10/11/2007,30.305,29.91,169.49,162.23,95.33,89.34,118.99,118.05,62.0,61.01
2631,10/10/2007,30.0409,30.23,167.55,166.79,95.5,94.66,118.0,118.62,61.46,61.86
2632,10/9/2007,30.03,30.0999,170.2,167.86,96.59,95.3237,117.85,118.3,60.0,61.77
2633,10/8/2007,29.66,29.84,163.49,167.91,94.22,95.85,116.1,117.77,60.16,60.01
2634,10/5/2007,29.9,29.84,158.36,161.4499,93.55,93.43,116.17,116.3,59.34,60.35
2635,10/4/2007,29.57,29.71,158.0,156.24,92.55,92.26,116.2,115.69,59.36,59.36
2636,10/3/2007,29.71,29.4525,157.78,157.9201,92.19,92.455,117.65,116.4,58.81,59.22
2637,10/2/2007,29.7,29.7,156.55,158.45,93.865,92.36,119.31,118.36,59.29,59.16
2638,10/1/2007,29.46,29.7701,154.63,156.339,93.42,93.41,117.61,119.03,58.79,59.39
2639,9/28/2007,29.49,29.46,153.44,153.47,92.77,93.15,117.14,117.8,58.08,58.66
2640,9/27/2007,29.67,29.49,153.77,154.5,94.07,93.38,117.5,117.71,58.33,58.17
2641,9/26/2007,29.68,29.5,154.47,152.77,94.04,93.43,116.94,117.3,58.64,58.39
2642,9/25/2007,29.14,29.5599,146.84,153.18,91.99,93.4799,116.02,116.51,57.0,58.45
2643,9/24/2007,28.81,29.08,146.73,148.28,91.29,92.59,116.9,116.25,57.75,57.81
2644,9/21/2007,28.7,28.6499,141.14,144.15,90.29,91.3,117.89,116.78,60.22,57.26
2645,9/20/2007,28.48,28.4201,140.15,140.31,88.9,89.65,116.27,116.86,58.7,58.32
2646,9/19/2007,28.87,28.67,143.02,140.7699,89.52,89.0,116.9,116.67,59.32,58.56
2647,9/18/2007,28.7,28.93,139.05,140.92,87.38,88.75,115.0,116.63,56.72,58.79
2648,9/17/2007,28.79,28.725,138.99,138.41,86.98,86.91,114.7,114.52,57.0,56.31
2649,9/14/2007,28.93,29.04,136.57,138.81,86.41,87.77,115.05,115.13,56.57,57.23
2650,9/13/2007,29.06,29.16,138.83,137.2,87.95,87.26,116.3,115.95,56.44,56.88
2651,9/12/2007,28.81,28.93,135.99,136.85,86.07,87.3,116.95,116.0,55.49,56.08
2652,9/11/2007,28.63,28.93,137.9,135.49,84.17,86.28,116.35,117.35,55.3,55.53
2653,9/10/2007,28.67,28.48,137.0,136.71,84.93,83.34,116.15,115.8,55.05,55.15
2654,9/7/2007,28.62,28.44,132.01,131.77,84.7,84.52,116.2,115.55,55.09,54.7
2655,9/6/2007,28.6,28.91,135.57,135.01,84.5,86.21,117.92,117.62,55.26,55.8
2656,9/5/2007,28.65,28.48,144.97,136.76,82.24,83.75,117.48,117.88,56.19,55.47
2657,9/4/2007,28.5,28.81,139.94,144.16,79.9,82.7,116.34,118.19,56.04,56.42
2658,8/31/2007,28.7,28.73,139.49,138.48,80.0,79.91,115.99,116.69,56.27,56.34
2659,8/30/2007,28.42,28.45,132.67,136.25,78.4,78.68,113.62,115.37,54.9,55.76
2660,8/29/2007,28.08,28.59,129.88,134.08,76.96,79.05,112.88,114.57,53.91,55.46
2661,8/28/2007,28.28,27.93,130.99,126.82,77.86,76.22,112.9,112.0,53.88,53.53
2662,8/27/2007,28.61,28.49,133.3907,132.25,80.56,78.65,113.0,113.44,54.12,53.88
2663,8/24/2007,28.21,28.81,130.53,135.3,76.8,79.25,111.45,113.24,54.03,54.12
2664,8/23/2007,28.3,28.3,133.09,131.07,78.94,77.3,110.4,111.45,54.46,54.03
2665,8/22/2007,28.27,28.22,131.22,132.51,78.24,78.5,110.09,110.0,54.35,54.19
2666,8/21/2007,28.1,28.07,122.21,127.57,74.21,77.49,108.9,109.04,54.5,54.12
2667,8/20/2007,28.18,28.26,123.96,122.22,74.98,74.7,110.9,109.22,54.5,54.38
2668,8/17/2007,28.09,28.25,122.01,122.06,74.49,75.02,111.9,110.9,54.38,54.47
2669,8/16/2007,27.88,27.81,117.01,117.05,72.0,72.79,110.98,109.69,53.02,53.19
2670,8/15/2007,28.14,28.1,122.74,119.9,72.97,72.38,111.0,111.23,54.32,53.57
2671,8/14/2007,28.77,28.27,128.29,124.03,74.79,73.45,112.83,112.05,56.15,54.66
2672,8/13/2007,28.94,28.63,128.33,127.79,76.09,74.87,112.99,112.71,56.1,56.15
2673,8/10/2007,28.9,28.71,123.12,125.0,73.15,74.7801,109.75,112.64,53.0,55.78
2674,8/9/2007,29.64,29.3,131.11,126.39,76.4,74.11,110.77,110.73,55.76,53.9
2675,8/8/2007,29.72,30.0,136.76,134.01,79.77,77.78,114.3,112.98,57.75,56.61
2676,8/7/2007,29.33,29.55,134.94,135.0301,78.55,79.14,113.02,113.53,57.02,58.06
2677,8/6/2007,29.075,29.54,132.9,135.25,77.06,79.0,111.97,113.89,55.85,57.47
2678,8/3/2007,29.45,28.9601,135.26,131.8499,79.54,76.7999,113.24,111.89,56.13,56.5
2679,8/2/2007,29.19,29.52,136.65,136.49,77.86,79.71,112.1,113.23,57.25,56.95
2680,8/1/2007,28.97,29.3,133.64,135.0,78.1,77.31,110.39,112.04,57.21,56.9
2681,7/31/2007,29.71,28.99,142.97,131.76,83.7,78.54,114.72,110.65,56.06,56.45
2682,7/30/2007,29.405,29.4,144.33,141.43,83.0,82.7,115.62,114.52,56.33,56.84
2683,7/27/2007,29.93,29.3901,146.19,143.85,84.27,84.0399,116.62,115.62,56.45,55.44
2684,7/26/2007,30.24,29.98,145.87,146.0,85.02,84.01,117.01,116.53,56.7,56.9
2685,7/25/2007,30.99,30.71,137.35,137.26,84.65,86.1799,116.19,118.1,58.36,57.83
2686,7/24/2007,31.01,30.8,138.88,134.8899,71.04,69.25,115.32,116.17,59.15,58.35
2687,7/23/2007,31.36,31.19,143.31,143.7,71.78,71.74,114.88,116.38,59.06,59.4
2688,7/20/2007,31.15,31.16,141.65,143.75,72.62,71.63,114.85,114.81,59.36,58.52
2689,7/19/2007,31.05,31.51,140.3,140.0,74.24,73.35,115.0,115.86,59.85,59.83
2690,7/18/2007,30.51,30.92,138.19,138.12,73.27,73.32,110.25,111.08,58.79,59.68
2691,7/17/2007,30.02,30.7799,138.3,138.9099,74.39,73.79,109.66,110.77,58.2,59.45
2692,7/16/2007,29.76,30.03,138.39,138.1,74.73,73.69,108.57,109.66,58.31,58.78
2693,7/13/2007,29.94,29.82,135.03,137.73,73.08,75.1,108.75,108.6,59.15,59.01
2694,7/12/2007,29.56,30.07,133.85,134.0699,71.31,72.79,109.35,109.28,58.42,59.46
2695,7/11/2007,29.24,29.49,132.07,132.39,70.58,70.73,108.3,109.1,58.1,58.45
